10000 46550
1449 2392 251598
1449 3031 210156
1449 3428 15481
1449 4266 659353
1449 5204 258033
1449 5379 808145
1449 6182 774050
1449 7604 156045
1449 7897 42288
1449 8002 266556
1449 8659 606543
1449 9166 329398
1449 9327 328183
1450 2135 782122
1450 3373 693733
1450 4175 209187
1450 4894 653309
1450 6473 872199
1450 6615 959284
1450 8099 752527
1450 9553 733980
1451 2951 703402
1451 4669 814148
1451 4702 805826
1451 5749 967045
1451 6109 91558
1451 6895 876876
1451 8627 73770
1452 3302 31359
1452 4939 645007
1452 5476 28359
1452 5784 540472
1452 6685 276453
1452 6784 342740
1452 8107 491556
1452 8819 793004
1453 1914 196721
1453 3812 74849
1453 4702 701301
1453 4939 931254
1453 5789 371026
1453 6262 728937
1453 7049 802385
1453 8183 476145
1453 8200 92141
1453 9230 518727
1454 2951 451979
1454 4547 789599
1454 5610 244923
1454 7108 904130
1454 9026 571257
1454 9612 750990
1455 3237 269879
1455 4035 350022
1455 5511 686003
1455 6550 41953
1455 7482 682182
1455 7811 378421
1455 8129 334702
1455 9034 391351
1456 3156 681199
1456 3255 593300
1456 4044 649165
1456 4258 784643
1456 5544 392487
1456 7435 270227
1456 8903 31396
1456 8907 413346
1456 9097 928377
1457 1997 165767
1457 3115 541827
1457 5055 49802
1457 5295 6262
1457 5790 907148
1457 7746 270623
1457 8590 595155
1457 9307 910495
1457 9598 774233
1458 2387 327518
1458 3573 722823
1458 3661 801009
1458 4224 692447
1458 4922 195108
1458 5737 377871
1458 7380 786581
1458 8716 347470
1458 9233 633138
1459 2585 533984
1459 3785 587437
1459 4735 492047
1459 5670 929670
1459 6555 281230
1459 8449 667592
1459 8955 547763
1460 3137 661850
1460 3618 674243
1460 3906 373183
1460 5248 491458
1460 6645 674988
1460 6676 850737
1460 7125 428903
1460 7343 806509
1460 7719 50553
1460 9424 206164
1461 1560 905099
1461 2724 424988
1461 3396 521414
1461 4319 867181
1461 5839 450404
1461 6692 763722
1461 7572 945095
1461 7929 982414
1461 8361 125815
1462 3230 920197
1462 3769 544572
1462 5212 617112
1462 6637 484174
1462 8293 365133
1462 8622 39158
1463 3238 856674
1463 4152 814450
1463 4583 454193
1463 6206 479954
1463 6794 468831
1463 8461 513823
1464 1840 496233
1464 2541 520190
1464 2576 266824
1464 3306 362929
1464 4694 822176
1464 4726 678816
1464 5419 164043
1464 5711 513025
1464 6904 464226
1464 7700 576218
1464 8836 439245
1464 9480 763680
1465 2410 668267
1465 2452 710616
1465 2885 36315
1465 4224 194665
1465 5587 141528
1465 6634 80539
1465 7239 336327
1465 9161 953132
1465 9867 87089
1466 2211 163732
1466 3051 716293
1466 5000 429991
1466 5502 937440
1466 7082 279501
1466 8545 539150
1466 8986 885729
1467 2871 584162
1467 4720 594746
1467 5890 11568
1467 6507 268573
1467 6605 867225
1467 7496 500375
1467 7844 437601
1467 9651 596171
1468 3002 401363
1468 3983 411838
1468 5680 475838
1468 7302 733280
1468 8632 83088
1468 9054 501774
1469 3429 475178
1469 5099 148165
1469 7014 880843
1469 8738 322536
1470 3291 189756
1470 3941 752195
1470 4393 708250
1470 6390 122622
1470 7680 639886
1470 8008 842274
1470 9723 388029
1470 9826 433692
1471 2903 516776
1471 2976 575205
1471 3260 344037
1471 3634 103957
1471 3827 636645
1471 4970 168272
1471 6142 166906
1471 6230 665279
1471 7781 688634
1471 9507 662152
1472 2168 837441
1472 3027 387379
1472 3085 268929
1472 4484 514164
1472 5449 413055
1472 7392 252092
1472 8515 195499
1472 8886 183511
1472 9107 390679
1473 2334 891821
1473 2652 874388
1473 3722 780409
1473 5380 528976
1473 6766 247740
1473 8237 46367
1473 9020 61263
1474 1631 257320
1474 2481 757560
1474 4308 267818
1474 4914 908125
1474 6815 10084
1474 8431 290275
1475 3311 680949
1475 4948 781052
1475 6061 745959
1475 7492 664187
1475 8203 711444
1475 9357 28101
1476 2101 590815
1476 2410 478239
1476 2794 52470
1476 4345 903237
1476 4718 539733
1476 6116 13334
1476 7966 207302
1476 9375 551469
1477 2824 933656
1477 4040 635340
1477 4739 300332
1477 6029 370133
1477 6891 940356
1477 8811 674020
1477 9259 73451
1478 3089 143759
1478 4667 929998
1478 5239 821132
1478 6817 555300
1478 8026 553331
1478 9003 325062
1478 9627 624742
1479 2374 358088
1479 2899 502114
1479 4318 41227
1479 4755 891064
1479 6458 283303
1479 7870 41978
1479 9536 316215
1480 2489 391825
1480 4016 166590
1480 4182 4454
1480 4248 704099
1480 4346 381278
1480 5767 161078
1480 6450 18048
1480 8261 615560
1480 9551 143899
1480 9631 327403
1481 3135 129840
1481 3860 943712
1481 5346 892492
1481 7027 919507
1481 7725 617457
1481 8588 600523
1481 9919 199804
1482 3262 220221
1482 4041 989881
1482 5531 400203
1482 6834 824176
1482 7429 453117
1482 9156 759888
1483 1641 603639
1483 3017 914167
1483 4487 344456
1483 4709 179311
1483 5648 359907
1483 6809 445640
1483 8516 648379
1483 9022 403041
1483 9196 1194
1484 1875 660324
1484 3272 186236
1484 4142 6703
1484 4546 27820
1484 4709 966486
1484 6409 89526
1484 7401 391338
1484 8298 295158
1484 9453 717352
1485 2298 470642
1485 3928 468329
1485 4201 555692
1485 4900 478783
1485 5976 964876
1485 6296 308247
1485 7910 172995
1485 9901 735850
1486 2527 262605
1486 4203 663208
1486 5637 81731
1486 6362 126429
1486 7774 641977
1486 9705 146922
1487 3145 86
1487 3454 185643
1487 3860 262585
1487 5538 585108
1487 7249 732757
1487 7576 770386
1487 8923 132297
1488 2826 868142
1488 4410 408382
1488 5500 987263
1488 7081 392527
1488 8418 340661
1488 9718 574752
1489 2719 238021
1489 3019 613243
1489 3117 204612
1489 3994 222859
1489 5535 56558
1489 5845 757607
1489 7503 390640
1489 9488 863008
1490 3198 100697
1490 4967 197295
1490 6038 70862
1490 6587 97007
1490 7968 286241
1490 7980 15036
1490 9316 452996
1490 9577 615356
1491 3342 853453
1491 3945 433083
1491 4600 532147
1491 6584 916968
1491 6682 311645
1491 8634 334086
1491 9278 863235
1492 2829 287004
1492 4261 300763
1492 6118 219984
1492 6231 337593
1492 6800 868128
1492 7420 399908
1492 8536 857236
1492 9792 148763
1493 2549 213717
1493 3061 977715
1493 3269 930499
1493 3943 68309
1493 4078 718629
1493 4816 933135
1493 5024 756882
1493 5843 385211
1493 6152 25581
1493 7567 528645
1493 7608 113360
1493 8817 324169
1493 9144 951116
1494 3405 966371
1494 4147 847348
1494 5922 40458
1494 7778 845489
1494 8439 702354
1494 8949 370969
1494 9786 975139
1495 1814 73346
1495 2746 635141
1495 3646 355244
1495 4711 750670
1495 6591 633109
1495 6612 951444
1495 8233 846352
1495 8785 635256
1495 9043 385274
1496 3449 253048
1496 3896 337812
1496 4776 321463
1496 5286 871394
1496 5710 17350
1496 6586 498481
1496 8250 952573
1496 9658 79156
1497 2497 256220
1497 2982 816883
1497 4654 58510
1497 4973 879297
1497 6178 187226
1497 7074 139818
1497 7565 492893
1497 9331 341891
1498 3424 473122
1498 4921 116439
1498 5780 41924
1498 7560 740090
1498 8309 577799
1498 9315 634512
1499 2324 567511
1499 4189 847314
1499 4927 351540
1499 5094 185412
1499 6274 843375
1499 6903 778080
1499 8439 461475
1499 9755 721657
1500 2854 281582
1500 4033 164854
1500 4045 170041
1500 5167 48147
1500 5642 296226
1500 5931 635484
1500 6660 315590
1500 6965 14592
1500 8415 651970
1501 2839 74136
1501 3923 876521
1501 5777 506068
1501 6721 449745
1501 8607 474615
1501 10000 319951
1502 1818 452975
1502 2943 487522
1502 4277 315517
1502 5268 415481
1502 7255 23216
1502 9020 377471
1502 9312 873355
1502 9435 484883
1503 1943 916559
1503 2432 940927
1503 4422 173362
1503 5198 556057
1503 5851 340872
1503 7790 335268
1503 8050 359889
1503 9981 481586
1504 2952 848920
1504 3825 872442
1504 4217 562864
1504 4218 338512
1504 4896 882297
1504 5106 155156
1504 6629 379366
1504 8220 800082
1505 2018 366423
1505 3577 337644
1505 4049 710216
1505 4556 478766
1505 6383 707122
1505 7381 219761
1505 8081 860362
1505 9638 553971
1506 1852 818362
1506 2293 682351
1506 3510 733474
1506 4501 401431
1506 5474 964517
1506 6262 910567
1506 7204 456993
1506 8631 647365
1506 9179 211070
1507 2618 405928
1507 3563 94941
1507 4605 919946
1507 5650 818097
1507 5949 228957
1507 6008 977884
1507 7659 706772
1507 8332 214353
1508 2002 295343
1508 3412 909471
1508 3615 78553
1508 3644 57149
1508 5182 693460
1508 6039 358441
1508 6912 307044
1508 8459 826801
1509 2344 456194
1509 2621 850235
1509 2903 604931
1509 4439 162696
1509 5245 611190
1509 6704 353834
1509 8590 765798
1509 8914 153580
1510 3300 929782
1510 5052 104174
1510 6326 677645
1510 8303 724134
1510 8380 734854
1510 9549 443979
1511 3015 463165
1511 3554 727784
1511 5298 841176
1511 6004 425283
1511 7867 431868
1511 8683 389677
1511 8728 894705
1512 1880 48280
1512 2901 444513
1512 3306 361129
1512 4337 997683
1512 5102 379011
1512 5262 591198
1512 5470 785685
1512 6638 708209
1512 8174 14685
1512 9269 449320
1512 9693 116270
1513 3215 120132
1513 3803 338873
1513 3955 548637
1513 5876 181622
1513 6876 314552
1513 7866 669865
1513 8818 278118
1513 9709 322986
1514 1763 77498
1514 1835 260461
1514 3009 459595
1514 4022 101065
1514 4293 760112
1514 5021 835050
1514 5394 365105
1514 6141 512857
1514 7829 959971
1514 8833 676676
1515 2488 902028
1515 2922 153967
1515 4806 833390
1515 5234 823130
1515 5953 265310
1515 7327 750216
1515 9056 713834
1516 3188 198847
1516 4338 139946
1516 5640 813881
1516 6628 351678
1516 7605 596090
1516 8483 307021
1516 8536 919886
1516 8576 782295
1516 9782 402067
1517 2685 490302
1517 3147 775600
1517 4570 345536
1517 5823 766801
1517 5919 763338
1517 6897 258188
1517 7902 712176
1517 9235 85302
1518 2728 576641
1518 4227 514542
1518 5302 436380
1518 6856 761483
1518 7465 837950
1518 9234 545819
1518 9242 350497
1519 1825 23310
1519 3106 43732
1519 3944 738538
1519 4820 980937
1519 6687 323858
1519 7803 447227
1519 8180 760805
1519 8700 739854
1519 8710 109161
1520 2067 798235
1520 2494 432457
1520 4203 137040
1520 4601 619833
1520 5803 26761
1520 6477 88539
1520 7539 509983
1520 9355 317146
1521 2222 644021
1521 2674 542923
1521 2896 647924
1521 3037 36603
1521 3757 522664
1521 4557 988733
1521 4725 604503
1521 6352 462754
1521 7629 32083
1521 8439 522316
1521 9267 158643
1522 3107 645316
1522 3859 119002
1522 5501 628923
1522 5640 66814
1522 7259 80160
1522 8872 212893
1522 9601 123536
1523 2850 532255
1523 2890 926482
1523 4221 906564
1523 5549 636962
1523 6858 432609
1523 8246 424475
1523 9514 520572
1524 2657 366156
1524 3429 551888
1524 4578 416417
1524 5380 921292
1524 6954 850776
1524 8749 475191
1525 2400 598722
1525 3440 748558
1525 4761 541435
1525 5792 684655
1525 7782 722363
1525 9742 333655
1526 3226 758125
1526 3456 60271
1526 5037 851718
1526 5807 602356
1526 7756 427922
1526 8872 617106
1527 2569 467877
1527 4272 526232
1527 6156 14582
1527 7453 347279
1527 8936 804973
1527 9642 954517
1528 2575 193227
1528 4506 703053
1528 4691 383634
1528 5860 490771
1528 6108 835105
1528 6940 903021
1528 8392 778785
1528 9327 488924
1529 2372 539965
1529 2479 128902
1529 3019 944346
1529 4846 223840
1529 6463 939313
1529 7268 696678
1529 9089 551132
1529 9161 603400
1530 2651 467936
1530 3691 746645
1530 4741 255291
1530 6483 333886
1530 6787 535549
1530 7449 5594
1530 7913 24899
1530 8697 80780
1530 9698 363685
1531 3226 23511
1531 4729 673667
1531 5896 948663
1531 6232 889344
1531 8018 436411
1531 8753 411199
1532 2198 706238
1532 2718 435720
1532 4591 50265
1532 6188 636180
1532 6345 398614
1532 6462 642977
1532 8318 392904
1533 2742 272937
1533 4157 726907
1533 4596 306921
1533 5161 775610
1533 7088 770904
1533 8033 271716
1533 9691 674035
1534 3071 634700
1534 4563 430412
1534 4974 383368
1534 5642 356363
1534 7533 99180
1534 8853 210363
1534 9001 211180
1535 1783 72388
1535 1973 885666
1535 3259 688985
1535 4189 199854
1535 5127 480860
1535 6228 162238
1535 7147 727114
1535 7411 468180
1535 8409 987315
1535 8428 119409
1536 3270 116428
1536 3702 841980
1536 5302 201756
1536 5636 474103
1536 6563 171948
1536 6909 485314
1536 7042 342011
1536 7989 253469
1536 8925 517152
1536 9327 48147
1536 9575 912991
1537 3246 749254
1537 4835 936711
1537 5396 191611
1537 5507 310638
1537 7200 688891
1537 8617 339672
1537 9103 475524
1537 9457 378588
1537 9903 80301
1538 1645 644785
1538 2933 207409
1538 3179 260580
1538 3731 649003
1538 4449 245155
1538 6435 142135
1538 7295 827591
1538 9014 429570
1538 9513 151681
1538 9541 907488
1539 2453 664905
1539 3842 111755
1539 4262 413746
1539 4949 545222
1539 4987 357972
1539 6663 138822
1539 7918 159085
1539 9333 311834
1540 1954 136904
1540 3089 280755
1540 4119 137998
1540 4456 722752
1540 6367 188840
1540 7143 602294
1540 7814 556501
1540 9018 277575
1541 2847 934347
1541 4825 927996
1541 6737 2371
1541 7048 463943
1541 8232 369922
1541 9251 210955
1542 2897 413368
1542 3895 184493
1542 4009 614031
1542 4843 318806
1542 5969 922748
1542 7958 243906
1542 9343 636664
1543 2131 430586
1543 3117 772250
1543 4393 886967
1543 4982 877191
1543 6311 18904
1543 7789 546868
1543 8606 996852
1544 2459 536206
1544 3988 921917
1544 4678 897998
1544 4969 75879
1544 6117 905421
1544 7087 757140
1544 8757 556359
1544 8904 982423
1545 2274 877408
1545 3813 738360
1545 4531 396132
1545 6426 170050
1545 7805 989376
1545 9066 320199
1545 9285 507431
1546 1967 711311
1546 3692 759466
1546 4993 914020
1546 6682 342452
1546 8114 866662
1547 2648 939368
1547 2730 983875
1547 3388 383166
1547 4662 42552
1547 6179 141995
1547 6854 769767
1547 7242 886409
1547 8376 578004
1547 9327 261709
1548 1960 300481
1548 3045 8140
1548 3335 922389
1548 3486 927982
1548 4670 257938
1548 5658 913474
1548 7044 250355
1548 8595 243260
1548 9603 822716
1549 3457 460585
1549 4328 110938
1549 5023 107614
1549 6362 505833
1549 7972 720293
1549 9857 287391
1550 1911 600475
1550 3099 160654
1550 4306 829694
1550 4934 336746
1550 6558 399619
1550 6770 863365
1550 7087 689766
1550 7704 279681
1550 8530 727501
1551 3309 6724
1551 3826 752456
1551 4155 543859
1551 4787 316294
1551 5283 58520
1551 6960 163551
1551 7836 204151
1551 8570 803530
1552 2328 408509
1552 2775 504755
1552 3246 346662
1552 3357 7143
1552 4129 474731
1552 4944 97953
1552 5520 722402
1552 7226 725299
1552 8493 372513
1553 3026 147145
1553 3291 625972
1553 4947 275945
1553 6462 364888
1553 6901 860604
1553 7662 272500
1553 9389 93269
1554 2031 934091
1554 3983 150592
1554 5208 784727
1554 6874 228044
1554 7545 860245
1554 8334 502732
1555 1610 875241
1555 3472 613884
1555 3849 646482
1555 5696 744388
1555 6466 545717
1555 7733 951564
1555 8398 794031
1555 8454 200395
1555 9745 593002
1556 3285 341305
1556 5092 278958
1556 5116 791476
1556 6461 525050
1556 8174 490137
1556 9948 269955
1557 2567 727816
1557 2986 441742
1557 3275 628621
1557 3396 329414
1557 4078 295392
1557 5048 613350
1557 6462 505029
1557 6550 493061
1557 6924 829311
1557 8061 955678
1557 9174 626094
1558 2143 165790
1558 3238 438653
1558 5157 150872
1558 5756 430814
1558 5985 952767
1558 7565 11970
1558 8968 448200
1558 9054 172817
1558 9931 9829
1559 2133 615595
1559 3291 598666
1559 3938 89535
1559 5906 455787
1559 7110 423437
1559 7335 643257
1559 7704 764014
1559 8051 165373
1559 8331 433570
1559 8650 367093
1559 8796 343085
1559 9816 48467
1560 2776 762904
1560 4776 806448
1560 5501 362137
1560 6519 388319
1560 7809 190035
1560 9122 926824
1560 9472 985451
1560 9847 557786
1560 9870 647983
1561 1594 930681
1561 3464 316668
1561 3706 840193
1561 3811 400743
1561 5432 903128
1561 6633 402460
1561 7324 212105
1561 7779 377139
1561 8956 156591
1561 9108 889495
1561 9336 158538
1562 2961 292887
1562 3914 441778
1562 4931 20980
1562 6683 651522
1562 8043 536785
1562 9431 718027
1563 3139 434483
1563 3252 641200
1563 4855 267317
1563 4859 908297
1563 6624 354462
1563 8051 496945
1563 9448 253934
1563 9879 53980
1564 3501 7379
1564 5199 242894
1564 6699 588718
1564 8564 571607
1564 8795 181580
1564 9178 857974
1565 3322 799549
1565 3399 343873
1565 4492 188035
1565 6025 517100
1565 6348 123302
1565 8253 898106
1565 8491 931657
1565 8874 523025
1566 2764 361313
1566 4119 335251
1566 4317 474858
1566 4629 384418
1566 5085 196898
1566 7074 154843
1566 7938 981943
1566 8533 370764
1566 8900 540819
1567 1964 668351
1567 3263 633075
1567 5259 265560
1567 6431 444590
1567 7639 715911
1567 9245 182840
1568 2834 208546
1568 3536 449468
1568 4931 605017
1568 5160 729855
1568 7066 432574
1568 8107 856773
1568 8615 597991
1569 2443 655157
1569 2527 267274
1569 4026 949387
1569 4366 147851
1569 5304 947868
1569 5736 928501
1569 7506 76393
1569 9191 493229
1570 1796 657930
1570 3265 519625
1570 4555 237702
1570 6378 581199
1570 6997 166867
1570 7313 601130
1570 8514 698200
1570 8865 936357
1570 9144 631624
1570 9347 752017
1570 9658 924053
1571 2097 32836
1571 3896 692651
1571 5116 39487
1571 6987 547230
1571 8695 360152
1571 9389 911684
1572 2315 677506
1572 3299 375365
1572 4015 191303
1572 4853 641920
1572 6699 857192
1572 6967 208480
1572 8126 354475
1572 8967 569826
1572 9838 960146
1573 3276 888296
1573 4270 453278
1573 6044 477220
1573 6543 319838
1573 7907 951549
1573 9420 493156
1574 2941 730139
1574 3293 786086
1574 5078 41193
1574 7076 843634
1574 7805 522621
1574 7911 419891
1574 9350 528950
1575 1885 5443
1575 2292 16016
1575 4023 879756
1575 5660 337860
1575 6627 986140
1575 8316 194334
1575 8348 405558
1576 2246 830924
1576 4214 659025
1576 5567 371757
1576 6129 561354
1576 7863 631294
1576 8182 783843
1576 9710 993761
1577 3165 182070
1577 4092 661998
1577 4521 244661
1577 6266 700070
1577 7130 415067
1577 7683 756557
1577 9076 656588
1577 9534 329582
1578 3307 263549
1578 3933 159085
1578 5582 159191
1578 6365 883387
1578 7193 837105
1578 8766 874359
1578 9975 529065
1579 3206 879991
1579 3845 760059
1579 4840 700739
1579 5312 739862
1579 7110 695380
1579 7520 241546
1579 9479 691223
1580 3144 233303
1580 3807 578193
1580 4539 502668
1580 6266 145518
1580 6312 76910
1580 7278 569622
1580 8890 846178
1580 9920 931910
1581 2597 574548
1581 2804 136014
1581 4083 661034
1581 5951 907432
1581 6357 888633
1581 7326 224720
1581 7526 720091
1581 7805 329502
1581 8906 954823
1581 9135 573768
1582 1676 959813
1582 3478 915415
1582 5257 269418
1582 7194 660812
1582 8865 686092
1582 9041 292218
1582 9335 808189
1583 3259 200408
1583 4530 904437
1583 5563 140243
1583 6711 185236
1583 7388 505783
1583 8469 447782
1583 9418 269314
1584 1782 685759
1584 3484 536355
1584 4650 543484
1584 6414 879106
1584 7053 39790
1584 8242 392818
1584 8594 935839
1584 9945 932199
1585 3339 439822
1585 3633 6790
1585 4041 517445
1585 4410 473089
1585 5981 739454
1585 7195 32876
1585 8306 975110
1585 9375 210869
1586 3005 812034
1586 3643 109539
1586 4774 769633
1586 6094 256324
1586 6536 997675
1586 7042 396148
1586 7260 192371
1586 9158 402391
1586 9818 837039
1587 2039 61760
1587 2269 154027
1587 3474 441799
1587 4720 842671
1587 5621 954318
1587 7152 889711
1587 7236 865565
1587 7581 883974
1587 8624 191977
1587 9914 845718
1588 2900 554223
1588 4162 509885
1588 4747 97163
1588 5014 327248
1588 5559 927417
1588 7255 512304
1588 8897 612074
1589 3026 831671
1589 3548 790693
1589 3880 726057
1589 4275 560419
1589 6240 619095
1589 6977 181011
1589 8392 994030
1589 9465 714537
1590 2881 497798
1590 4451 360232
1590 5403 996192
1590 7226 45500
1590 8826 661874
1590 8974 855598
1590 9265 904007
1591 3548 576529
1591 3618 924292
1591 4195 700468
1591 5250 410545
1591 7157 961795
1591 9056 163325
1591 9224 650975
1592 3448 264618
1592 5094 613781
1592 6287 486953
1592 8252 345019
1592 9049 49920
1593 2537 905513
1593 4064 26950
1593 5306 935488
1593 6776 671315
1593 6899 422402
1593 7026 377181
1593 8316 724037
1593 9283 457193
1594 3080 624515
1594 4990 857346
1594 6466 689911
1594 7936 63024
1594 8792 113790
1594 8827 742008
1595 3218 864951
1595 4780 761153
1595 5024 236808
1595 6008 528070
1595 6474 589111
1595 6937 312596
1595 7220 816109
1595 8196 821606
1595 9489 473037
1596 1751 270946
1596 2531 335987
1596 3379 510254
1596 4381 654059
1596 4416 807040
1596 4474 304092
1596 5132 777360
1596 6782 532163
1596 8382 642809
1596 9524 230021
1597 1845 696835
1597 2059 816887
1597 2994 449193
1597 3830 786231
1597 4403 820278
1597 5137 709518
1597 6191 52720
1597 6905 369659
1597 8622 840772
1597 8663 775109
1597 9489 814133
1597 9603 14185
1597 9733 594628
1597 9865 862938
1598 1746 930207
1598 2111 642983
1598 2879 523603
1598 3144 308313
1598 3578 974848
1598 4459 15064
1598 6036 972751
1598 6149 260648
1598 7609 244123
1598 8321 231
1598 8480 3820
1598 9884 84643
1599 3184 304772
1599 4089 72
1599 4142 517026
1599 4710 130612
1599 6097 621902
1599 7472 747341
1599 7634 781687
1599 7757 269009
1599 8321 957186
1599 9254 501314
1600 3176 660773
1600 4940 966292
1600 6287 829926
1600 6742 930755
1600 7655 552740
1600 8342 252036
1601 2355 936089
1601 3369 193677
1601 4061 470756
1601 5631 56422
1601 5720 109736
1601 5821 160215
1601 6557 883020
1601 7949 372025
1601 8274 949041
1601 9870 561449
1602 3485 255147
1602 4558 78694
1602 6451 801989
1602 7876 916935
1602 7893 361421
1602 7930 506457
1602 8713 841713
1603 3137 657283
1603 5050 813626
1603 6060 500369
1603 6244 662101
1603 7624 607579
1603 8093 284060
1603 9056 660069
1604 1718 252303
1604 2713 985191
1604 3701 319243
1604 5224 478769
1604 5394 873895
1604 5927 884210
1604 6270 481319
1604 6536 986194
1604 7737 899548
1604 7840 923178
1604 8745 632471
1605 2959 532203
1605 4243 911826
1605 4497 610251
1605 6383 178110
1605 6743 340541
1605 7843 725902
1605 9367 630694
1606 1894 866863
1606 3205 23177
1606 4621 800010
1606 5108 509686
1606 5303 97691
1606 6880 918301
1606 7741 108486
1606 8857 950574
1607 2921 487857
1607 2929 931923
1607 3380 986250
1607 3404 355167
1607 4186 421479
1607 5246 514661
1607 5411 110484
1607 6708 435379
1607 6851 204473
1607 7642 330152
1607 8597 728828
1607 8939 322998
1607 9339 550995
1607 9545 762885
1607 9651 810779
1608 3379 814983
1608 4454 665693
1608 5884 149676
1608 5949 784596
1608 6402 713543
1608 8053 991113
1608 8108 492487
1608 8513 717434
1608 9138 376877
1608 9710 352776
1608 9890 181751
1609 3134 836150
1609 3237 301734
1609 4616 154564
1609 5472 380801
1609 6154 443838
1609 6377 70375
1609 7992 693898
1609 8779 174210
1609 9125 592329
1610 3417 390736
1610 4108 850215
1610 4621 71319
1610 6057 561088
1610 6143 861971
1610 7325 409554
1610 9168 95331
1610 9173 637928
1611 2175 266783
1611 4029 505250
1611 4993 652080
1611 6961 616583
1611 7283 970758
1611 8067 32671
1611 9497 346996
1612 1773 395686
1612 3161 94677
1612 4157 853179
1612 4265 407437
1612 5406 431293
1612 6741 534987
1612 7709 279343
1612 8615 770028
1612 8869 956040
1612 9098 917855
1613 2270 9822
1613 4199 424982
1613 5122 106717
1613 7118 576357
1613 7174 200825
1613 8039 882094
1613 8247 173894
1613 9684 647386
1614 2484 878878
1614 4474 606208
1614 4682 852961
1614 6576 103117
1614 7908 298151
1614 9408 49917
1615 2465 612573
1615 2632 590783
1615 4178 239094
1615 5669 11545
1615 7463 183902
1615 7824 894662
1615 9811 522924
1616 3040 686657
1616 4288 720649
1616 5814 773593
1616 7014 495737
1616 7911 245097
1616 9108 282232
1617 2313 332144
1617 4253 965550
1617 4961 534111
1617 5285 498609
1617 6833 770170
1617 6979 621345
1617 7394 238862
1617 7744 536406
1617 9522 617253
1617 9699 448434
1618 2791 530312
1618 3227 64376
1618 3267 13688
1618 5083 657593
1618 5346 401762
1618 5630 660759
1618 7328 830185
1618 9142 727808
1618 9646 620423
1619 2640 130568
1619 3331 143440
1619 5104 187396
1619 5293 163906
1619 5933 180369
1619 6265 901843
1619 8154 658995
1619 8780 982264
1620 1929 324431
1620 2899 598576
1620 3083 207258
1620 4409 919885
1620 5843 381143
1620 5879 940294
1620 7436 181390
1620 9098 648476
1620 9526 273101
1621 3441 985641
1621 3939 844815
1621 4292 343185
1621 4942 600245
1621 5113 35631
1621 5965 203557
1621 7901 423282
1621 8423 936863
1622 1749 712540
1622 3443 339917
1622 5117 266086
1622 5671 611587
1622 7138 926219
1622 7544 783899
1622 9208 827006
1622 9274 701304
1623 2499 383657
1623 3179 931881
1623 5072 903207
1623 6576 82749
1623 7331 305795
1623 7705 685632
1623 8706 204543
1624 3160 306589
1624 3179 81565
1624 3845 124576
1624 5340 20136
1624 6126 502257
1624 6504 282805
1624 8110 144447
1624 8211 887109
1624 9882 367757
1625 3172 868001
1625 4511 745406
1625 5604 314449
1625 7148 5823
1625 7572 326548
1625 7929 988182
1625 8360 516945
1625 8908 395996
1626 2745 121842
1626 4483 524261
1626 4573 946471
1626 5630 469700
1626 6540 307513
1626 7692 420584
1626 8953 661292
1626 9431 59614
1627 3507 526706
1627 5281 511427
1627 5801 216202
1627 6120 742881
1627 6847 668753
1627 8664 553279
1627 9404 865779
1628 2206 975516
1628 3559 327023
1628 3889 390766
1628 4603 529243
1628 4873 186222
1628 5043 889887
1628 6900 181004
1628 8744 232839
1628 9623 992549
1629 2282 41421
1629 3439 506975
1629 4084 902240
1629 4156 76817
1629 5666 756815
1629 6253 998610
1629 7993 434454
1629 8304 303115
1629 9084 489428
1630 2000 187697
1630 2393 384544
1630 4320 166254
1630 5859 576126
1630 7295 206773
1630 7962 364399
1630 9735 126439
1631 2727 427083
1631 2866 591171
1631 4757 420004
1631 5086 962834
1631 5691 324073
1631 6970 517271
1631 8149 270062
1631 8839 243358
1631 9267 710739
1631 9366 89323
1632 1980 171213
1632 3115 643787
1632 3444 965805
1632 3621 770105
1632 4208 554084
1632 5756 35669
1632 5974 776718
1632 7881 422221
1632 8924 18740
1633 3096 416019
1633 3536 624997
1633 3960 397486
1633 4658 907207
1633 4874 946800
1633 5395 929232
1633 6538 684085
1633 6900 318929
1633 7309 808518
1633 8763 864866
1633 9863 913889
1634 2750 432459
1634 4225 541379
1634 5248 984521
1634 5710 728200
1634 6041 492480
1634 7029 607327
1634 8281 516473
1634 8653 118458
1634 9689 455172
1635 1898 646666
1635 3305 396629
1635 5244 410172
1635 6734 325396
1635 7763 138594
1635 9391 841793
1635 9448 188086
1636 3067 559109
1636 3198 241897
1636 4498 184817
1636 5218 922643
1636 5353 461975
1636 6812 816863
1636 7589 96498
1636 7615 728107
1636 8372 435043
1637 3370 916981
1637 3398 801226
1637 4118 761412
1637 4281 514352
1637 5478 80224
1637 5907 304815
1637 7557 261537
1637 8851 3898
1638 1744 770970
1638 3567 484245
1638 4855 943286
1638 6306 846068
1638 6433 89480
1638 6951 722887
1638 7817 650383
1638 8784 957847
1638 9542 120193
1639 1805 576355
1639 2714 501366
1639 3284 933342
1639 3808 418576
1639 5030 829821
1639 5847 776410
1639 7770 709786
1639 8351 522519
1639 9773 740218
1640 3125 296344
1640 4917 428359
1640 6492 986661
1640 7577 854545
1640 8076 731846
1640 8805 177417
1640 8812 67436
1640 9133 647724
1640 9486 858014
1640 9730 175280
1641 2053 114097
