10000 96543
953 7814 463246
953 7823 37845
953 8468 145415
953 8891 480344
953 9741 189710
954 1116 835040
954 1638 900199
954 2330 682681
954 2435 164750
954 3367 26502
954 3680 1494
954 3993 464914
954 4973 206529
954 5787 786268
954 6426 448279
954 6928 428236
954 7563 21346
954 8439 281049
954 9203 679219
954 9449 303826
954 9814 69763
955 1841 969957
955 2741 953918
955 3151 758649
955 3996 440263
955 4954 577690
955 5877 963223
955 6543 334452
955 6927 847933
955 7013 735014
955 7795 211322
955 8439 369127
955 8984 668045
955 9870 605764
956 1015 815128
956 1412 442272
956 1773 109353
956 2292 40278
956 2402 311168
956 2872 963373
956 3345 194160
956 3988 772695
956 4809 942094
956 5235 620105
956 5763 794439
956 6645 969201
956 6723 853360
956 7464 333122
956 8057 17856
956 8813 123656
956 9788 542156
957 1644 651504
957 2433 475964
957 3395 945956
957 3825 654334
957 4601 286589
957 5573 44470
957 6330 720418
957 6573 195213
957 7514 414681
957 7956 447493
957 8711 532801
957 8940 929228
957 9329 361085
958 1350 710411
958 1480 108018
958 1574 41986
958 2377 622057
958 3320 205110
958 4154 903628
958 5036 517422
958 5983 37703
958 6509 402364
958 7451 287738
958 8103 72622
958 8278 328144
958 9002 16327
958 9723 597952
959 1760 929930
959 2215 259211
959 2623 19473
959 2923 362393
959 3546 543709
959 4229 483732
959 4767 515310
959 5728 808312
959 6332 514664
959 7165 632320
959 8118 704923
959 8437 277926
959 8882 357463
959 9528 204772
959 9707 544597
960 1291 990874
960 1576 385893
960 1853 54109
960 2394 190021
960 3121 851249
960 3820 816459
960 3954 833360
960 4721 466797
960 5681 324430
960 6659 179279
960 7389 588900
960 8334 807656
960 9026 82407
960 9323 498463
961 1202 105293
961 1817 322466
961 2743 656508
961 2834 194034
961 2878 340111
961 3635 331644
961 4441 859567
961 4566 491517
961 4895 456922
961 5719 510111
961 6614 250454
961 7450 446146
961 7845 363843
961 8678 57801
961 9165 754648
961 9247 966083
961 9531 505052
962 1171 161555
962 1802 710243
962 2748 778741
962 3095 973589
962 3989 129265
962 4699 444763
962 5288 936983
962 5870 825051
962 6095 250036
962 6330 240370
962 6756 745077
962 7306 799578
962 7866 251197
962 7873 345642
962 8350 539059
962 8880 660041
962 9837 589164
963 1866 884253
963 2839 348843
963 3333 769237
963 4233 282256
963 4407 765882
963 5241 909224
963 5343 531869
963 6149 316823
963 6791 551883
963 7160 73219
963 7950 580917
963 8172 309783
963 8913 646280
963 9222 384782
963 9454 565824
963 9858 238490
963 9926 427733
964 1878 713317
964 2454 86169
964 3292 214810
964 3642 739414
964 3901 932570
964 4116 608082
964 4323 98097
964 5121 279426
964 5355 35066
964 5998 372017
964 6801 549274
964 7122 660936
964 7975 398144
964 8662 167343
964 9222 392771
964 9237 684829
964 9317 719946
965 1234 934751
965 1925 675682
965 1931 104260
965 2824 834087
965 3639 836341
965 3871 106240
965 4442 323297
965 4672 270587
965 5119 74855
965 5374 260382
965 6077 533750
965 6142 687397
965 6799 618187
965 7558 99485
965 7820 194705
965 8642 660535
965 9089 558516
965 9649 355456
965 9768 74456
966 1899 910793
966 2368 628524
966 3079 833766
966 3180 596297
966 3740 228955
966 4639 209942
966 5293 265648
966 5647 920050
966 6300 53540
966 7105 296137
966 7255 105861
966 8209 471036
966 8512 757821
966 9103 107111
966 9391 914399
966 9735 975576
967 1780 604096
967 2025 189930
967 2217 779893
967 2702 987147
967 3489 865778
967 3637 293786
967 4116 172549
967 4550 871019
967 5251 302923
967 5767 189561
967 6639 152551
967 6851 260045
967 7340 48322
967 7668 906887
967 8329 205255
967 8746 733829
967 9088 432017
967 9838 83890
968 1555 587384
968 1594 445364
968 2473 50177
968 3312 12427
968 3918 650209
968 4042 843528
968 4762 802036
968 5510 622
968 5753 122144
968 5859 791564
968 6678 416345
968 7251 557073
968 8008 419401
968 8771 96774
968 8918 966652
968 8940 922737
968 9319 65065
968 9763 910261
968 9996 663638
969 1159 313842
969 1313 532070
969 1870 853542
969 2035 162530
969 2815 516308
969 3447 904696
969 3569 571976
969 3833 941546
969 3913 9664
969 4217 366205
969 4375 307307
969 4598 308246
969 5279 772639
969 5317 287941
969 5536 372675
969 6504 92764
969 7013 778477
969 7190 848421
969 7200 535345
969 8143 228794
969 9139 682930
969 9972 952473
970 1066 894015
970 1394 766111
970 1708 890533
970 2325 25621
970 2428 976214
970 3077 887093
970 3324 723942
970 3631 57922
970 3888 900422
970 4666 745733
970 5261 625550
970 5352 576939
970 6192 639236
970 7123 835769
970 7187 613755
970 7552 529163
970 8313 647697
970 8930 742431
970 9503 963237
970 9898 169031
971 1014 56119
971 1703 444336
971 2476 198962
971 3064 764194
971 3151 157321
971 3935 601637
971 4342 899075
971 4814 690642
971 5167 106593
971 5220 174107
971 6173 25215
971 6389 877649
971 6568 940646
971 7137 316416
971 7173 617599
971 7379 945434
971 7440 913250
971 8202 570189
971 8758 801353
971 9133 604646
971 9150 656514
971 9424 42779
972 1718 733416
972 2002 67338
972 2466 322743
972 2752 771030
972 3706 691287
972 4263 977951
972 4466 473324
972 5448 790154
972 5973 664767
972 6183 675126
972 7059 550399
972 7736 888581
972 7857 908323
972 8450 573986
972 9042 406372
972 9956 591693
973 1522 175378
973 2469 633643
973 2481 172976
973 3073 680298
973 3953 132542
973 4801 803203
973 5672 643001
973 6395 32990
973 6602 723849
973 7463 689957
973 8336 492441
973 8761 452195
973 9143 697762
973 9278 778753
973 9301 191179
974 1546 366553
974 2371 804566
974 2931 526153
974 3085 552209
974 3113 608047
974 3517 659231
974 3783 564405
974 4084 9255
974 5043 464501
974 5506 910267
974 5876 138256
974 6563 976916
974 7196 215448
974 7242 289385
974 7709 251225
974 8320 246394
974 8441 77440
974 9392 6036
975 1431 74592
975 2394 650855
975 3385 151545
975 3853 560395
975 4047 669074
975 4748 356694
975 5280 690967
975 5339 936787
975 5340 341975
975 6107 456801
975 6475 253151
975 6738 685944
975 7496 295008
975 7556 87549
975 7862 342447
975 8694 905118
975 8724 216150
975 9040 929377
975 9727 215787
975 9842 259884
976 1792 132925
976 2527 477782
976 2859 652874
976 3638 872658
976 4274 659579
976 4295 386139
976 4484 993317
976 4728 519548
976 5452 144
976 5653 672171
976 6624 803318
976 7172 940120
976 7801 534924
976 7955 607767
976 7990 600389
976 8604 327854
976 8910 208705
976 9889 747641
977 1086 620294
977 1643 217039
977 2305 380695
977 2880 920978
977 3166 961122
977 3864 293429
977 4183 439220
977 4578 178988
977 5341 473867
977 6306 96039
977 6322 178731
977 6391 898405
977 7084 481274
977 7142 396397
977 7390 895698
977 7704 844361
977 8039 768874
977 8430 476352
977 9343 502970
978 1176 980439
978 1547 768979
978 1652 119942
978 2373 51445
978 2425 776587
978 2830 777090
978 3429 317487
978 3583 489355
978 3758 411779
978 4166 417923
978 4189 49457
978 4773 575735
978 4912 993810
978 5385 74490
978 5455 172794
978 5614 135271
978 5839 668885
978 6432 25685
978 6602 723318
978 6723 986226
978 7619 699529
978 7926 90850
978 8286 693817
978 8834 554890
978 9421 250311
979 1940 299763
979 2680 412695
979 2929 191549
979 3093 5091
979 3707 255309
979 4304 19237
979 5185 178482
979 6010 950566
979 6657 679494
979 7339 986224
979 7725 243563
979 8252 786587
979 8522 959695
979 8653 848159
979 8930 133441
979 9241 902242
979 9789 535055
980 1776 242951
980 2571 885238
980 3484 169104
980 4315 662501
980 5295 573312
980 5968 560897
980 6274 298167
980 7201 75882
980 8101 864841
980 8857 780486
980 8963 301450
980 9575 6264
980 9649 797053
981 1292 262952
981 2265 132947
981 2360 637923
981 3097 28333
981 3280 215840
981 3439 943683
981 3607 512822
981 4311 387064
981 4786 376870
981 5772 678356
981 6537 356826
981 6644 667602
981 6923 321556
981 7133 37543
981 7759 644614
981 7868 506292
981 8425 292437
981 9007 50655
981 9710 202323
982 1868 934510
982 2357 187920
982 2382 531310
982 3001 664089
982 3134 159840
982 3556 328488
982 4508 545600
982 5099 714554
982 5973 186498
982 6084 130768
982 6555 206724
982 6779 930115
982 7407 320660
982 8099 197634
982 8458 804366
982 9419 11600
982 9639 327805
983 1227 375463
983 1709 712684
983 2300 142321
983 2402 354078
983 3023 447053
983 3039 936526
983 3313 921866
983 3945 671042
983 4629 221707
983 5242 275798
983 5924 536273
983 6762 82667
983 7741 198555
983 8716 831578
983 9486 719780
983 9922 986018
984 1901 698697
984 2077 188590
984 2223 507605
984 2429 563550
984 3398 347083
984 4218 681186
984 4928 291213
984 5793 583768
984 6614 819015
984 7059 559445
984 7907 35111
984 8326 895402
984 8408 210996
984 8576 663213
984 9004 851537
984 9798 804700
985 1306 993285
985 2029 935925
985 2867 230272
985 3108 750920
985 3195 376426
985 3820 141651
985 4107 696744
985 4575 222301
985 5111 207912
985 5607 200647
985 5934 847249
985 6010 314674
985 6774 323640
985 7223 564300
985 7652 394149
985 8525 543105
985 8950 297599
985 8971 791267
985 9833 174266
986 1287 550687
986 1794 519951
986 2115 868250
986 2881 208973
986 3663 892678
986 4127 750780
986 4479 8065
986 4682 827377
986 5506 734842
986 6328 801476
986 6946 810970
986 7290 392722
986 8032 246294
986 8122 22360
986 8273 78707
986 9159 152455
986 9897 252396
987 1045 636993
987 1560 825031
987 2330 282544
987 3172 421549
987 4063 993906
987 4162 622620
987 4240 600292
987 5029 32553
987 5934 883110
987 6178 358978
987 7025 227537
987 7089 136559
987 7772 342122
987 8212 670490
987 9067 986187
987 9654 103917
987 9825 249105
988 1281 531645
988 1413 748193
988 2296 425038
988 2584 465854
988 2695 697579
988 3333 205015
988 4165 904747
988 4419 22809
988 5009 413790
988 5229 155500
988 6049 628342
988 6336 118661
988 6528 875473
988 6771 736460
988 7762 743348
988 8508 825287
988 8844 129234
988 9668 634574
988 9931 187115
989 1714 401041
989 1771 448091
989 2639 26804
989 2979 604029
989 3720 564481
989 4316 201240
989 4964 34937
989 5486 131309
989 5963 482346
989 6510 920288
989 6842 885246
989 6872 838971
989 7801 231263
989 8591 827503
989 9464 632256
990 1939 549644
990 2265 993039
990 3125 593129
990 3851 734888
990 4716 224558
990 5547 356456
990 5748 209120
990 6721 884861
990 7313 929318
990 8069 796879
990 9067 912001
990 9323 781968
990 9601 646518
990 9706 448780
991 1699 893049
991 2385 925351
991 2755 519076
991 2961 568851
991 3110 307445
991 3821 920058
991 4093 80519
991 4348 174391
991 4835 42115
991 5165 973157
991 6031 880560
991 6181 497219
991 6993 214469
991 7485 458681
991 8406 83623
991 8821 333632
991 8836 449456
991 9162 952388
992 1524 521234
992 1900 655328
992 2193 100434
992 3140 325811
992 3824 311337
992 4469 816150
992 4483 342801
992 4847 275574
992 5145 414934
992 5526 506118
992 6299 546413
992 6333 649747
992 7156 797665
992 7913 435631
992 8900 611496
992 9754 920874
993 1222 576197
993 1588 717662
993 1728 736528
993 2421 540828
993 2941 824195
993 3131 481673
993 4037 727763
993 5003 673191
993 5494 763084
993 6453 361903
993 6918 889057
993 6992 541130
993 7801 300056
993 8265 643304
993 9170 67689
993 9543 870489
993 9772 703094
993 9915 389724
994 1181 930548
994 1314 936733
994 1399 60157
994 2033 626847
994 2151 351824
994 2836 596553
994 2966 320587
994 2980 480186
994 2988 397495
994 3978 485063
994 4284 671646
994 4599 611994
994 4613 608804
994 4831 667108
994 5125 161942
994 5193 309484
994 6026 201556
994 6587 507921
994 7291 441198
994 7402 95178
994 7768 609799
994 7842 416851
994 8571 64443
994 8600 631741
994 9529 925374
994 9676 522590
995 1457 134579
995 1834 980265
995 1979 260836
995 2533 101438
995 2784 519389
995 3402 118159
995 4347 734538
995 5205 239495
995 6201 991387
995 6409 511794
995 6866 482058
995 7384 780251
995 7818 106610
995 8346 337160
995 9099 281117
995 9617 111218
995 9657 44250
996 1180 821433
996 1559 972973
996 2239 337119
996 2825 856190
996 3237 450475
996 3632 891258
996 4098 743782
996 4559 380611
996 5145 954870
996 5621 239836
996 6273 962086
996 6632 703811
996 7466 279476
996 8142 813051
996 9005 714926
996 9877 599402
997 1599 572370
997 1980 92072
997 2283 130570
997 2762 738777
997 3075 635088
997 3665 143094
997 4561 504552
997 4588 62766
997 4611 875214
997 5376 322108
997 5945 649575
997 6882 669396
997 7128 353339
997 7734 551523
997 8292 513007
997 8513 529163
997 9233 878605
997 9812 890026
998 1055 145150
998 1238 145
998 1325 584276
998 1361 773638
998 2011 687153
998 2667 94863
998 2932 455764
998 3711 798839
998 3759 670526
998 4192 865739
998 4319 703307
998 4611 97133
998 5134 201807
998 5982 702480
998 6363 105225
998 6709 220793
998 7075 185532
998 7356 519456
998 7507 361673
998 7592 505804
998 7761 943097
998 7771 714438
998 7975 601793
998 8595 911255
998 8905 181408
998 9242 372793
998 9949 965985
999 1228 167787
999 1345 411060
999 1860 790341
999 2261 244307
999 2316 340932
999 3252 76510
999 3330 859608
999 4273 649233
999 5045 829039
999 5284 139209
999 5522 884383
999 6347 171844
999 6387 350232
999 6916 45832
999 7202 947513
999 7299 943519
999 7590 717217
999 8160 655161
999 9061 26327
999 9520 580959
999 9770 913750
1000 1680 773353
1000 2435 159912
1000 2908 888793
1000 3406 853681
1000 3784 326880
1000 4637 837573
1000 5553 405437
1000 5650 562099
1000 6368 766609
1000 6559 616588
1000 6806 827759
1000 7312 53407
1000 7968 513832
1000 8182 948966
1000 8611 382963
1000 9385 908112
1000 9693 698884
1001 1133 104024
1001 1998 240812
1001 2395 353745
1001 2408 607322
1001 2416 217801
1001 2830 432106
1001 3344 709375
1001 3637 507454
1001 4254 370403
1001 5209 161024
1001 5615 25138
1001 5848 203724
1001 6762 529547
1001 7255 847026
1001 8105 25377
1001 8846 72985
1001 9590 974609
1001 9731 899145
1002 1507 22814
1002 2211 860305
1002 2434 146810
1002 2600 674949
1002 3050 258619
1002 3612 576204
1002 4533 459937
1002 5139 311410
1002 5656 518329
1002 5976 136063
1002 6145 613697
1002 7054 902897
1002 7487 411245
1002 8124 536041
1002 8857 964133
1002 8943 916593
1002 9881 611793
1003 1515 274950
1003 1922 627461
1003 2669 819377
1003 2687 56951
1003 3333 869954
1003 4237 417055
1003 4703 922584
1003 5425 612528
1003 6173 797418
1003 6957 702997
1003 7155 878381
1003 7784 927591
1003 8245 215761
1003 8917 69054
1003 8963 436464
1003 9253 671561
1004 1052 299017
1004 1556 742425
1004 1586 281806
1004 1652 95335
1004 2357 781472
1004 2505 608640
1004 2695 217028
1004 3079 278959
1004 3238 111732
1004 3391 78891
1004 3747 81743
1004 4095 95468
1004 4505 816753
1004 5014 342873
1004 5404 2421
1004 6030 618442
1004 6460 795486
1004 6670 526815
1004 6953 241631
1004 7447 763344
1004 7541 226645
1004 8516 504639
1004 8532 780714
1004 9122 644179
1004 9559 937746
1004 9620 255796
1005 1765 867611
1005 2006 803864
1005 2473 301465
1005 2723 200888
1005 3162 634043
1005 3827 183924
1005 4427 61831
1005 4629 269230
1005 4949 540897
1005 5620 943317
1005 6488 313310
1005 6816 693581
1005 7063 63858
1005 7077 550992
1005 7992 358161
1005 8811 774030
1005 8927 45415
1005 9813 940586
1006 1493 657821
1006 1802 227529
1006 2283 919232
1006 2759 738312
1006 3541 40705
1006 4520 237678
1006 4891 398295
1006 5432 679032
1006 6051 360474
1006 6325 365476
1006 6808 359617
1006 7546 304643
1006 7977 959120
1006 8731 8197
1006 8732 503692
1006 8796 646843
1006 9300 90376
1007 1344 525956
1007 1534 609000
1007 1619 202894
1007 2593 976762
1007 3205 978621
1007 3856 763996
1007 4091 4124
1007 4356 162062
1007 5310 932234
1007 5458 287948
1007 6118 822619
1007 6168 903209
1007 6783 354741
1007 7051 522809
1007 7643 864995
1007 8162 903284
1007 9104 75712
1007 9731 130030
1008 1609 623140
1008 2521 587573
1008 2659 643907
1008 3462 303613
1008 3982 546216
1008 4544 148753
1008 5255 574861
1008 6015 232329
1008 6921 946968
1008 7212 296998
1008 7443 631099
1008 8381 70226
1008 8994 749221
1008 9509 136676
1009 1902 931624
1009 2698 763384
1009 3582 974368
1009 4099 971790
1009 4617 366481
1009 4922 421085
1009 5312 337057
1009 6104 228250
1009 6269 579472
1009 6421 844132
1009 7180 467501
1009 7891 318857
1009 8325 635936
1009 9143 579007
1009 9941 32845
1010 1700 480817
1010 2693 517073
1010 3389 750712
1010 4326 296837
1010 4551 946417
1010 4689 46661
1010 5491 338546
1010 5939 828052
1010 5997 456920
1010 6548 596190
1010 6574 982403
1010 7470 496234
1010 8303 314183
1010 8350 874839
1010 9326 425244
1010 9358 714022
1010 9410 524380
1010 9496 231103
1010 9579 327379
1011 1670 273791
1011 2090 947319
1011 3031 384318
1011 3794 734344
1011 4165 798034
1011 5055 248912
1011 5110 231644
1011 5913 471640
1011 6385 241337
1011 6420 918662
1011 6729 289278
1011 7418 399330
1011 8095 191068
1011 8858 942779
1011 9356 474141
1011 9413 883160
1011 9689 516481
1012 1580 417146
1012 2165 904911
1012 3029 485970
1012 3177 318776
1012 3197 385791
1012 4123 933011
1012 4734 487263
1012 4775 348272
1012 5342 86318
1012 5651 88248
1012 6641 722376
1012 6999 257120
1012 7869 741851
1012 8042 104381
1012 8516 277005
1012 9363 693045
1012 9857 106435
1013 1370 592400
1013 1816 599132
1013 2583 654236
1013 2637 986778
1013 3479 332316
1013 4293 432114
1013 4523 386484
1013 5293 625829
1013 6114 202145
1013 6296 957941
1013 6658 635384
1013 7119 527743
1013 7972 995465
1013 8909 850897
1013 9863 601724
1014 1676 194119
1014 2312 601794
1014 2546 887872
1014 2741 267363
1014 2802 811862
1014 3326 436526
1014 3765 954007
1014 4056 975267
1014 4880 634788
1014 5676 129116
1014 6173 504180
1014 6745 618591
1014 7125 359388
1014 7649 29277
1014 8338 199247
1014 9153 84354
1014 9862 744455
1015 1309 148674
1015 1346 457656
1015 2076 493898
1015 2604 589608
1015 3288 11886
1015 4182 851302
1015 4887 657033
1015 4981 312172
1015 5507 740625
1015 5598 366468
1015 6598 551830
1015 7585 464628
1015 8099 679585
1015 8538 234220
1015 9180 236245
1015 9238 295939
1016 1111 269943
1016 2102 645344
1016 2920 127598
1016 2944 339703
1016 3784 372677
1016 4540 806872
1016 5306 834927
1016 6051 349742
1016 6065 921213
1016 6155 579195
1016 6702 766069
1016 7407 81132
1016 7910 963276
1016 8031 977747
1016 8712 515411
1016 8716 584131
1016 9413 416999
1016 9880 629518
1017 1859 969217
1017 2638 123518
1017 3606 534003
1017 4238 843246
1017 4981 598725
1017 5588 526307
1017 6398 449802
1017 7248 149879
1017 8102 525333
1017 8831 658481
1017 9280 901828
1017 9437 743859
1017 9616 675288
1018 1191 421106
1018 1608 775117
1018 1903 160633
1018 2794 328164
1018 3742 36245
1018 3885 528546
1018 4869 175868
1018 5017 651290
1018 5042 365301
1018 5529 742255
1018 5679 620819
1018 6011 202630
1018 6626 568159
1018 6761 109474
1018 7094 1774
1018 7467 95862
1018 8338 379145
1018 9308 627521
1018 9430 373216
1018 9458 741425
1018 9911 49175
1019 1807 225038
1019 2269 218429
1019 2679 550762
1019 3591 559665
1019 3851 934730
1019 4843 330241
1019 5184 310502
1019 5907 926166
1019 6089 658496
1019 6975 788043
1019 7689 493030
1019 8049 225234
1019 8548 64928
1019 8806 806924
1019 9534 262784
1020 1535 4169
1020 2229 259943
1020 2803 329456
1020 3005 897590
1020 3068 24932
1020 3997 303655
1020 4617 950430
1020 4991 284137
1020 5951 618869
1020 6321 463354
1020 6900 923751
1020 7610 958164
1020 7856 219989
1020 8625 796169
1020 9337 434552
1020 9734 768582
1021 1112 544872
1021 1750 13898
1021 1820 674227
1021 2776 660001
1021 2928 774610
1021 3896 780933
1021 4227 302104
1021 5115 870200
1021 5584 403242
1021 5710 140219
1021 6009 561289
1021 6821 778287
1021 7227 441980
1021 7573 200309
1021 7946 273927
1021 8315 515819
1021 9105 932010
1021 9813 453863
1022 1037 630211
1022 1120 291624
1022 1646 734016
1022 1949 466629
1022 2200 929502
1022 2645 593492
1022 3620 856016
1022 3758 126615
1022 4581 962776
1022 4597 460155
1022 4714 576325
1022 5589 258395
1022 6278 323693
1022 6811 180050
1022 7559 563747
1022 8184 886766
1022 8486 255712
1022 9219 874831
1022 9290 754039
1023 1344 199888
1023 1592 806165
1023 2450 429615
1023 3100 375473
1023 3886 953426
1023 4722 424292
1023 5612 844160
1023 5774 712637
1023 5970 72206
1023 6135 272245
1023 7084 386263
1023 7302 328714
1023 7862 863281
1023 8656 971391
1023 9003 293833
1023 9545 582023
1024 1165 388183
1024 1735 348756
1024 2564 634394
1024 3453 848606
1024 3678 737180
1024 4169 262737
1024 4506 499127
1024 5434 557894
1024 6073 143525
1024 6911 224254
1024 7001 844903
1024 7810 614370
1024 8502 808551
1024 9214 194876
1024 9302 82086
1024 9886 73233
1025 1530 938336
1025 1971 98250
1025 2191 214046
1025 2661 988399
1025 3193 263206
1025 3276 16011
1025 3758 31976
1025 4755 278006
1025 4916 78250
1025 5359 393063
1025 5414 159812
1025 5516 723957
1025 6387 488978
1025 6428 741956
1025 7337 467625
1025 7901 157769
1025 8853 94008
1025 8863 173527
1025 8908 256483
1025 9825 824933
1025 9858 152355
1026 1540 700678
1026 1823 964871
1026 2657 289533
1026 2966 158248
1026 3901 186472
1026 4246 445243
1026 4584 457674
1026 4863 104645
1026 5441 307255
1026 5646 825698
1026 6200 927212
1026 6903 403080
1026 7508 854538
1026 7852 92889
1026 8418 233698
1026 8589 577435
1026 8956 177809
1026 9605 699556
1027 1984 857799
1027 2603 271780
1027 3095 633862
1027 3208 800517
1027 3696 222757
1027 4139 297095
1027 4448 294140
1027 5092 15873
1027 5931 929724
1027 6404 230376
1027 6467 376713
1027 6756 761113
1027 7635 214723
1027 8462 521039
1027 8829 911383
1027 9549 358679
1028 1718 630454
1028 2086 359903
1028 3000 428885
1028 3739 4022
1028 4414 646833
1028 4741 707814
1028 5213 592199
1028 6213 619547
1028 6232 346727
1028 6838 252731
1028 6849 908070
1028 7806 715085
1028 8698 116995
1028 9145 31274
1028 9855 863477
1029 1781 493926
1029 2295 707654
1029 3130 406750
1029 3518 279209
1029 4290 704220
1029 4821 44586
1029 4861 964081
1029 5794 13586
1029 6241 507660
1029 6780 609177
1029 6798 68608
1029 7279 723103
1029 8127 354827
1029 9024 252473
1029 9557 91374
1030 1666 101647
1030 2147 548289
1030 2625 986582
1030 3298 656038
1030 3648 826244
1030 4212 884287
1030 4843 991996
1030 5058 750217
1030 5496 69226
1030 5599 957614
1030 6191 12063
1030 6633 833046
1030 6891 550268
1030 7829 485730
1030 7977 668663
1030 8670 883787
1030 8972 151177
1030 9040 147135
1030 9142 554096
1030 9306 977455
1030 9989 314731
1031 1345 823074
1031 1997 899882
1031 2504 525229
1031 2836 645472
1031 3652 855394
1031 4561 468213
1031 5208 391176
1031 5355 90729
1031 5675 714161
1031 6092 318106
1031 6550 845945
1031 7071 631592
1031 7113 336968
1031 7216 993849
1031 7863 265833
1031 8792 383316
1031 9042 827936
1031 9231 776760
1031 9388 126524
1031 9611 988328
1031 9873 263135
1032 1292 654307
1032 1323 193988
1032 2297 216191
1032 2697 439431
1032 3342 734696
1032 4290 848588
1032 5024 559267
1032 5711 744934
1032 6620 581871
1032 6830 176224
1032 6947 461146
1032 7707 963876
1032 8357 618636
1032 8452 318977
1032 9345 165581
1032 9850 220156
1033 1568 414140
1033 1772 493726
1033 2659 380635
1033 3377 37583
1033 4307 559305
1033 4971 162196
1033 5958 49949
1033 6411 457210
1033 6565 164028
1033 6887 660651
1033 7671 124549
1033 7967 758419
1033 8606 826625
1033 9265 676220
1033 9390 611814
1033 9836 396016
1034 1684 406089
1034 2220 850636
1034 3022 915470
1034 3583 676106
1034 3712 132108
1034 4153 270429
1034 4709 525002
1034 5639 767584
1034 5958 130581
1034 6673 293867
1034 6897 182133
1034 7751 981200
1034 7890 513425
1034 8563 218304
1034 8781 495688
1034 9730 512223
1035 1519 362854
1035 2088 553953
1035 2850 211026
1035 3279 464870
1035 4093 44857
1035 4866 803815
1035 5648 352356
1035 6129 161714
1035 6195 299700
1035 6481 474550
1035 7382 297485
1035 7418 650325
1035 7571 299340
1035 8109 409192
1035 8393 721113
1035 9348 214771
1036 1911 285071
1036 2631 573253
1036 3126 397941
1036 3540 620703
1036 4249 688581
1036 5081 851417
1036 5138 813546
1036 5616 994108
1036 5795 618380
1036 5799 943663
1036 6210 297680
1036 6374 515102
1036 6940 266355
1036 7321 227678
1036 7979 822503
1036 8610 455888
1036 9175 244706
1036 9659 683415
1037 1935 820465
1037 2634 602478
1037 2927 993115
1037 3809 802190
1037 4749 290990
1037 5113 271671
1037 5454 908378
1037 5884 236021
1037 6773 2531
1037 7355 64596
1037 8263 970259
1037 8864 432762
1037 9101 130488
1037 9424 42943
1038 1123 201932
1038 1340 76902
1038 2318 225046
1038 2508 369444
1038 3431 867731
1038 3811 329264
1038 3901 294402
1038 4502 740819
1038 5329 19973
1038 6033 784358
1038 6583 603651
1038 7196 732808
1038 7443 827374
1038 7835 925086
1038 7879 90334
1038 8280 624133
1038 8890 223621
1038 8916 184943
1038 9574 766571
1038 9953 486937
1039 1797 332548
1039 2531 871511
1039 3027 723904
1039 3361 136468
1039 4316 437691
1039 4329 866605
1039 4628 148172
1039 5475 176024
1039 6035 586285
1039 6099 802245
1039 6780 200548
1039 6982 443654
1039 7551 312145
1039 8210 184491
1039 8729 895595
1039 8860 443632
1039 9347 801868
1039 9481 860986
1039 9596 484823
1040 1110 922509
1040 1920 171674
1040 2075 77334
1040 2944 447179
1040 3185 419153
1040 3423 591485
1040 3604 707785
1040 3639 82834
1040 4340 547179
1040 4829 826543
1040 4874 903435
1040 5543 890028
1040 6460 479888
1040 6969 508903
1040 7967 206332
1040 8663 827071
1040 8847 435509
1040 8936 432695
1040 9770 864313
1041 1115 283461
1041 1569 409911
1041 2558 127590
1041 3499 521823
1041 4137 708471
1041 4796 596180
1041 5659 433093
1041 5855 561242
1041 6213 270435
1041 6959 622612
1041 7387 5429
1041 7690 135851
1041 8299 597163
1041 8586 83303
1041 9579 31599
1042 1460 831407
1042 1780 854680
1042 2171 26909
1042 3139 308565
1042 4033 240790
1042 4252 425425
1042 4900 787664
1042 5516 473241
1042 5533 970050
1042 5868 7628
1042 6693 277763
1042 6971 931027
1042 7690 766440
1042 7999 44373
1042 8779 129907
1042 9662 837554
1043 1245 692229
1043 1293 966462
1043 1486 572964
1043 1837 465334
1043 2016 704775
1043 2346 715194
1043 3084 850570
1043 3642 407139
1043 4542 140537
1043 5502 400663
1043 6312 133338
1043 7041 592601
1043 7684 406102
1043 8061 877901
1043 8393 339282
1043 8947 869538
1043 9449 619957
1043 9792 256050
1044 1090 721380
1044 1532 369172
1044 2237 835635
1044 3143 465626
1044 3331 697044
1044 3853 592724
1044 4204 505536
1044 5085 32689
1044 5697 11482
1044 6024 789713
1044 6230 658579
1044 6271 852487
1044 6399 621930
1044 6735 634084
1044 7355 172738
1044 8347 638669
1044 8808 463789
1044 9641 25521
1045 1783 491142
1045 2738 511133
1045 2749 860679
1045 3229 101546
1045 4136 443168
1045 4290 807388
1045 5132 791218
1045 6073 882420
1045 6327 205779
1045 7223 165535
1045 7334 46979
1045 7485 295200
1045 7803 294819
1045 8459 854107
1045 9458 731176
1046 1134 738665
1046 1958 144221
1046 2630 314854
1046 3326 952569
1046 4083 514215
1046 4153 434496
1046 4557 745288
1046 5342 136823
1046 6231 993563
1046 6945 970776
1046 6966 113045
1046 7240 411220
1046 7950 438092
1046 8173 390168
1046 8612 880750
1046 8645 406530
1046 9052 514213
1046 9794 470434
1046 9852 621793
1047 1213 652355
1047 1629 890662
1047 2383 155055
1047 2825 43577
1047 3116 188356
1047 3754 447418
1047 4127 739034
1047 4814 231944
1047 5554 545131
1047 5717 148907
1047 6282 745912
1047 6570 241446
1047 7236 239500
1047 7772 868451
1047 8677 930328
1047 9470 41075
1048 1608 931732
